"No.","Time","Source","Destination","Protocol","Length","Info"
"5162","0.263922","83.110.236.110","10.10.10.10","TCP","60","23585  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5163","0.263923","85.20.231.127","10.10.10.10","TCP","60","59436  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5164","0.263992","99.191.8.243","10.10.10.10","TCP","60","55304  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5165","0.263992","222.207.71.3","10.10.10.10","TCP","60","22754  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5166","0.263993","73.180.44.99","10.10.10.10","TCP","60","2171  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5167","0.263993","71.116.66.11","10.10.10.10","TCP","60","29817  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5168","0.264062","89.227.7.194","10.10.10.10","TCP","60","9381  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5169","0.264063","46.188.41.154","10.10.10.10","TCP","60","10742  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5170","0.264064","79.114.126.108","10.10.10.10","TCP","60","26664  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5171","0.264065","220.181.118.5","10.10.10.10","TCP","60","11935  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5172","0.264065","27.27.10.4","10.10.10.10","TCP","60","41429  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5173","0.264144","11.80.243.61","10.10.10.10","TCP","60","9505  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5174","0.264145","222.110.146.157","10.10.10.10","TCP","60","61547  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5175","0.264146","31.166.143.169","10.10.10.10","TCP","60","49107  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5176","0.264205","69.196.203.134","10.10.10.10","TCP","60","58093  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5177","0.264206","160.3.199.101","10.10.10.10","TCP","60","15951  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5178","0.264206","147.65.42.195","10.10.10.10","TCP","60","28434  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5179","0.264207","60.4.217.152","10.10.10.10","TCP","60","52145  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5180","0.264207","131.164.233.201","10.10.10.10","TCP","60","9754  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5181","0.264284","209.28.19.63","10.10.10.10","TCP","60","58704  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5182","0.264284","126.142.179.85","10.10.10.10","TCP","60","16459  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5183","0.264285","202.72.150.193","10.10.10.10","TCP","60","23781  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5184","0.264286","49.90.214.127","10.10.10.10","TCP","60","35391  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5185","0.264286","156.40.157.255","10.10.10.10","TCP","60","6305  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5186","0.264354","28.255.54.76","10.10.10.10","TCP","60","40192  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5187","0.264355","121.198.64.13","10.10.10.10","TCP","60","27654  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5188","0.264470","83.242.131.101","10.10.10.10","TCP","60","40941  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5189","0.264471","197.243.54.197","10.10.10.10","TCP","60","45158  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5190","0.264471","143.94.163.8","10.10.10.10","TCP","60","40368  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5191","0.264472","141.210.5.22","10.10.10.10","TCP","60","33107  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5192","0.264472","28.72.167.183","10.10.10.10","TCP","60","65193  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5193","0.264568","50.231.130.147","10.10.10.10","TCP","60","63002  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5194","0.264633","86.82.112.238","10.10.10.10","TCP","60","53640  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5195","0.264633","85.53.134.252","10.10.10.10","TCP","60","54283  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5196","0.264634","45.153.243.163","10.10.10.10","TCP","60","38869  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5197","0.264634","105.79.250.218","10.10.10.10","TCP","60","44830  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5198","0.264635","82.54.87.8","10.10.10.10","TCP","60","48502  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5199","0.264706","179.208.94.219","10.10.10.10","TCP","60","60983  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5200","0.264707","60.149.93.27","10.10.10.10","TCP","60","10171  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5201","0.264837","17.162.65.22","10.10.10.10","TCP","60","40519  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5202","0.264839","97.226.240.52","10.10.10.10","TCP","60","3184  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5203","0.264839","205.77.138.104","10.10.10.10","TCP","60","16485  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5204","0.264936","200.117.104.112","10.10.10.10","TCP","60","36448  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5205","0.264937","158.108.96.200","10.10.10.10","TCP","60","36421  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5206","0.264938","113.255.25.172","10.10.10.10","TCP","60","10101  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5207","0.264938","40.165.107.171","10.10.10.10","TCP","60","4365  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5208","0.264939","52.193.29.95","10.10.10.10","TCP","60","31337  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5209","0.265075","23.0.122.151","10.10.10.10","TCP","60","35975  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5210","0.265076","114.120.66.246","10.10.10.10","TCP","60","63619  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5211","0.265077","74.173.53.123","10.10.10.10","TCP","60","27954  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5212","0.265077","59.15.154.94","10.10.10.10","TCP","60","24076  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5213","0.265078","170.202.175.217","10.10.10.10","TCP","60","15111  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5214","0.265079","3.24.221.111","10.10.10.10","TCP","60","8562  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5215","0.265080","52.235.202.231","10.10.10.10","TCP","60","49154  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5216","0.265080","110.255.218.58","10.10.10.10","TCP","60","60088  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5217","0.265196","174.144.73.76","10.10.10.10","TCP","60","62998  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5218","0.265197","67.174.95.17","10.10.10.10","TCP","60","41581  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5219","0.265197","78.54.100.242","10.10.10.10","TCP","60","677  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5220","0.265198","28.175.252.225","10.10.10.10","TCP","60","49137  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5221","0.265198","38.15.30.79","10.10.10.10","TCP","60","2459  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5222","0.265199","8.35.81.179","10.10.10.10","TCP","60","19520  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5223","0.265199","81.61.1.117","10.10.10.10","TCP","60","60370  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5224","0.265304","1.140.161.184","10.10.10.10","TCP","60","2199  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5225","0.265305","120.187.54.223","10.10.10.10","TCP","60","61750  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5226","0.265306","214.94.223.131","10.10.10.10","TCP","60","17654  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5227","0.265306","182.184.217.63","10.10.10.10","TCP","60","44201  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5228","0.265446","80.188.149.25","10.10.10.10","TCP","60","39292  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5229","0.265447","62.243.206.119","10.10.10.10","TCP","60","8757  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5230","0.265448","52.3.7.64","10.10.10.10","TCP","60","22162  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5231","0.265448","29.174.197.112","10.10.10.10","TCP","60","[TCP Retransmission] 37639  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5232","0.265449","202.168.241.94","10.10.10.10","TCP","60","15223  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5233","0.265450","7.246.45.227","10.10.10.10","TCP","60","41774  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5234","0.265450","144.254.40.93","10.10.10.10","TCP","60","32420  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5235","0.265451","189.95.42.171","10.10.10.10","TCP","60","41061  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5236","0.265524","83.160.91.32","10.10.10.10","TCP","60","26069  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5237","0.265525","140.172.26.127","10.10.10.10","TCP","60","53149  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5238","0.265526","30.192.186.89","10.10.10.10","TCP","60","24028  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5239","0.265528","116.28.155.245","10.10.10.10","TCP","60","54118  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5240","0.265528","135.85.94.213","10.10.10.10","TCP","60","45501  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5241","0.265529","137.70.100.70","10.10.10.10","TCP","60","3415  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5242","0.265604","26.153.192.182","10.10.10.10","TCP","60","46378  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5243","0.265604","88.163.141.11","10.10.10.10","TCP","60","18903  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5244","0.265605","217.202.202.20","10.10.10.10","TCP","60","58850  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5245","0.265606","59.89.173.180","10.10.10.10","TCP","60","44068  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5246","0.265606","188.230.230.66","10.10.10.10","TCP","60","58723  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5247","0.265607","194.17.48.155","10.10.10.10","TCP","60","60462  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5248","0.265607","38.10.134.87","10.10.10.10","TCP","60","40227  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5249","0.265608","151.100.186.159","10.10.10.10","TCP","60","5311  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5250","0.265680","153.234.110.217","10.10.10.10","TCP","60","62981  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5251","0.265729","196.21.191.21","10.10.10.10","TCP","60","52594  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5252","0.265730","169.138.91.54","10.10.10.10","TCP","60","53341  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5253","0.265796","99.67.171.246","10.10.10.10","TCP","60","25860  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5254","0.265797","93.34.70.147","10.10.10.10","TCP","60","12533  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5255","0.265798","21.68.160.27","10.10.10.10","TCP","60","45463  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5256","0.265798","50.23.28.172","10.10.10.10","TCP","60","35263  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5257","0.265799","73.14.67.226","10.10.10.10","TCP","60","24970  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5258","0.265948","147.148.232.25","10.10.10.10","TCP","60","22103  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5259","0.265949","180.254.255.139","10.10.10.10","TCP","60","58538  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5260","0.265950","202.93.92.253","10.10.10.10","TCP","60","40891  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5261","0.265951","24.109.82.239","10.10.10.10","TCP","60","27666  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5262","0.265952","74.249.247.50","10.10.10.10","TCP","60","41815  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5263","0.266041","118.167.62.188","10.10.10.10","TCP","60","20833  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5264","0.266042","85.63.91.247","10.10.10.10","TCP","60","50365  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5265","0.266042","106.248.170.145","10.10.10.10","TCP","60","29076  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5266","0.266108","52.64.136.181","10.10.10.10","TCP","60","27470  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5267","0.266109","116.118.144.33","10.10.10.10","TCP","60","47666  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5268","0.266110","97.45.121.201","10.10.10.10","TCP","60","18813  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5269","0.266111","83.51.18.104","10.10.10.10","TCP","60","25283  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5270","0.266194","161.52.186.251","10.10.10.10","TCP","60","28719  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5271","0.266195","104.174.218.130","10.10.10.10","TCP","60","21511  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5272","0.266196","182.105.2.212","10.10.10.10","TCP","60","6118  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5273","0.266334","59.74.2.87","10.10.10.10","TCP","60","25293  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5274","0.266335","59.57.173.181","10.10.10.10","TCP","60","3138  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5275","0.266336","89.230.166.211","10.10.10.10","TCP","60","44367  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5276","0.266337","27.156.152.62","10.10.10.10","TCP","60","50296  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5277","0.266338","73.206.7.232","10.10.10.10","TCP","60","26842  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5278","0.266339","42.21.163.156","10.10.10.10","TCP","60","5482  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5279","0.266340","20.2.151.236","10.10.10.10","TCP","60","54427  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5280","0.266451","24.239.188.107","10.10.10.10","TCP","60","42729  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5281","0.266452","110.169.198.120","10.10.10.10","TCP","60","43588  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5282","0.266452","110.31.187.26","10.10.10.10","TCP","60","59705  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5283","0.266453","167.121.185.192","10.10.10.10","TCP","60","52626  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5284","0.266454","68.230.46.6","10.10.10.10","TCP","60","36496  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5285","0.266455","132.193.93.196","10.10.10.10","TCP","60","55095  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5286","0.266521","27.80.253.78","10.10.10.10","TCP","60","37100  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5287","0.266521","196.147.78.244","10.10.10.10","TCP","60","5017  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5288","0.266522","170.77.35.38","10.10.10.10","TCP","60","105  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5289","0.266523","73.63.113.213","10.10.10.10","TCP","60","39110  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5290","0.266523","42.187.163.178","10.10.10.10","TCP","60","59516  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5291","0.266524","218.106.111.241","10.10.10.10","TCP","60","57094  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5292","0.266524","199.44.215.140","10.10.10.10","TCP","60","64080  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5293","0.266632","213.102.44.77","10.10.10.10","TCP","60","44841  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5294","0.266633","69.3.76.199","10.10.10.10","TCP","60","16743  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5295","0.266633","27.101.53.190","10.10.10.10","TCP","60","32426  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5296","0.266634","81.34.35.52","10.10.10.10","TCP","60","64847  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5297","0.266635","20.202.191.251","10.10.10.10","TCP","60","38386  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5298","0.266635","12.164.204.30","10.10.10.10","TCP","60","22884  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5299","0.266636","149.52.225.76","10.10.10.10","TCP","60","39166  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5300","0.266715","153.182.246.34","10.10.10.10","TCP","60","14908  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5301","0.266716","90.198.172.131","10.10.10.10","TCP","60","7509  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5302","0.266716","116.74.161.169","10.10.10.10","TCP","60","27654  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5303","0.266717","148.187.5.173","10.10.10.10","TCP","60","32406  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5304","0.266785","85.13.186.195","10.10.10.10","TCP","60","33344  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5305","0.266836","185.112.72.195","10.10.10.10","TCP","60","34061  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5306","0.266836","188.100.66.78","10.10.10.10","TCP","60","17487  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5307","0.266837","104.242.186.39","10.10.10.10","TCP","60","40697  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5308","0.266838","105.10.24.158","10.10.10.10","TCP","60","5735  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5309","0.266838","94.51.152.94","10.10.10.10","TCP","60","31445  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5310","0.266839","113.106.250.190","10.10.10.10","TCP","60","28975  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5311","0.266839","118.220.215.156","10.10.10.10","TCP","60","18685  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5312","0.266916","134.145.194.118","10.10.10.10","TCP","60","9541  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5313","0.266978","95.108.40.81","10.10.10.10","TCP","60","9678  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5314","0.266979","89.159.46.151","10.10.10.10","TCP","60","39491  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5315","0.266980","151.250.127.187","10.10.10.10","TCP","60","57889  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5316","0.267052","35.230.15.212","10.10.10.10","TCP","60","44646  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5317","0.267053","76.90.35.231","10.10.10.10","TCP","60","23725  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5318","0.267054","47.52.175.215","10.10.10.10","TCP","60","42365  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5319","0.267054","157.134.210.149","10.10.10.10","TCP","60","24139  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5320","0.267119","220.17.73.51","10.10.10.10","TCP","60","52048  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5321","0.267120","86.35.21.178","10.10.10.10","TCP","60","42921  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5322","0.267120","82.192.177.44","10.10.10.10","TCP","60","9217  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5323","0.267121","128.8.68.149","10.10.10.10","TCP","60","7426  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5324","0.267188","50.53.201.142","10.10.10.10","TCP","60","10244  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5325","0.267188","120.169.204.241","10.10.10.10","TCP","60","14118  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5326","0.267189","65.53.48.26","10.10.10.10","TCP","60","11193  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5327","0.267190","190.150.109.218","10.10.10.10","TCP","60","40470  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5328","0.267248","138.73.228.243","10.10.10.10","TCP","60","29684  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5329","0.267249","79.146.142.208","10.10.10.10","TCP","60","18510  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5330","0.267249","58.71.113.92","10.10.10.10","TCP","60","18399  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5331","0.267250","139.58.114.57","10.10.10.10","TCP","60","45703  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5332","0.267312","64.232.148.155","10.10.10.10","TCP","60","35505  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5333","0.267313","138.250.203.65","10.10.10.10","TCP","60","24125  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5334","0.267313","190.39.190.230","10.10.10.10","TCP","60","61968  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5335","0.267314","52.168.221.111","10.10.10.10","TCP","60","5040  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5336","0.267314","205.65.143.3","10.10.10.10","TCP","60","39630  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5337","0.267382","111.6.142.17","10.10.10.10","TCP","60","41516  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5338","0.267383","110.193.180.202","10.10.10.10","TCP","60","13860  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5339","0.267436","217.147.21.5","10.10.10.10","TCP","60","28155  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5340","0.267437","129.194.162.75","10.10.10.10","TCP","60","28404  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5341","0.267438","182.113.36.204","10.10.10.10","TCP","60","40947  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5342","0.267439","45.83.149.67","10.10.10.10","TCP","60","61239  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5343","0.267439","187.213.135.12","10.10.10.10","TCP","60","39892  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5344","0.267440","86.133.170.84","10.10.10.10","TCP","60","20907  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5345","0.267440","42.110.175.121","10.10.10.10","TCP","60","5781  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5346","0.267537","42.95.173.234","10.10.10.10","TCP","60","10897  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5347","0.267537","87.78.184.168","10.10.10.10","TCP","60","53668  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5348","0.267538","26.48.243.89","10.10.10.10","TCP","60","33575  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5349","0.267539","88.133.25.103","10.10.10.10","TCP","60","47471  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5350","0.267539","2.7.156.2","10.10.10.10","TCP","60","41639  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5351","0.267540","99.172.18.200","10.10.10.10","TCP","60","62481  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5352","0.267610","17.195.29.210","10.10.10.10","TCP","60","48794  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5353","0.267611","167.206.111.171","10.10.10.10","TCP","60","3802  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5354","0.267611","153.167.252.211","10.10.10.10","TCP","60","28288  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5355","0.267680","190.167.193.234","10.10.10.10","TCP","60","18057  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5356","0.267681","63.221.148.120","10.10.10.10","TCP","60","6106  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5357","0.267681","129.135.168.185","10.10.10.10","TCP","60","[TCP Retransmission] 56131  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5358","0.267682","71.172.91.14","10.10.10.10","TCP","60","64044  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5359","0.267683","138.143.241.196","10.10.10.10","TCP","60","34168  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5360","0.267683","23.101.255.147","10.10.10.10","TCP","60","59141  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5361","0.267748","70.250.204.161","10.10.10.10","TCP","60","37117  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5362","0.267749","76.222.243.131","10.10.10.10","TCP","60","21407  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5363","0.267750","175.80.127.46","10.10.10.10","TCP","60","6416  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5364","0.267750","221.161.22.216","10.10.10.10","TCP","60","41194  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5365","0.267751","93.188.110.46","10.10.10.10","TCP","60","50181  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5366","0.267824","96.154.211.164","10.10.10.10","TCP","60","33283  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5367","0.267825","153.107.76.42","10.10.10.10","TCP","60","15242  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5368","0.267888","84.191.44.109","10.10.10.10","TCP","60","60911  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5369","0.267889","117.198.36.190","10.10.10.10","TCP","60","65146  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5370","0.267890","21.198.161.84","10.10.10.10","TCP","60","49545  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5371","0.267956","142.221.249.235","10.10.10.10","TCP","60","65160  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5372","0.268023","7.161.180.36","10.10.10.10","TCP","60","15031  >  25565 [SYN] Seq=0 Win=0 Len=0"
"5373","0.268024","52.58.201.95","10.10.10.10","TCP","60","18371  >  25565 [SYN] Seq=0 Win=0 Len=0"
